country,founded,id,industry,linkedin_url,locality,name,region,size,website
egypt,2001,egypt_687,agriculture,linkedin.com/company/egypt-co-687,giza,Egyptian Company 687,giza governorate,11-50,company687.eg
egypt,2005,egypt_688,electronics,linkedin.com/company/egypt-co-688,luxor,Egyptian Company 688,port said governorate,51-200,company688.eg
egypt,2020,egypt_689,electronics,linkedin.com/company/egypt-co-689,giza,Egyptian Company 689,cairo governorate,51-200,company689.eg
egypt,2007,egypt_690,construction,linkedin.com/company/egypt-co-690,alexandria,Egyptian Company 690,port said governorate,201-500,company690.eg
egypt,2010,egypt_691,it services,linkedin.com/company/egypt-co-691,giza,Egyptian Company 691,giza governorate,11-50,company691.eg
egypt,2020,egypt_692,tourism,linkedin.com/company/egypt-co-692,alexandria,Egyptian Company 692,luxor governorate,201-500,company692.eg
egypt,2015,egypt_693,tourism,linkedin.com/company/egypt-co-693,luxor,Egyptian Company 693,giza governorate,11-50,company693.eg
egypt,2012,egypt_694,construction,linkedin.com/company/egypt-co-694,alexandria,Egyptian Company 694,luxor governorate,11-50,company694.eg
egypt,2005,egypt_695,electronics,linkedin.com/company/egypt-co-695,alexandria,Egyptian Company 695,cairo governorate,1-10,company695.eg
egypt,2004,egypt_696,construction,linkedin.com/company/egypt-co-696,alexandria,Egyptian Company 696,giza governorate,51-200,company696.eg
egypt,1993,egypt_697,agriculture,linkedin.com/company/egypt-co-697,port said,Egyptian Company 697,cairo governorate,1-10,company697.eg
egypt,1990,egypt_698,agriculture,linkedin.com/company/egypt-co-698,cairo,Egyptian Company 698,alexandria governorate,1-10,company698.eg
egypt,2004,egypt_699,agriculture,linkedin.com/company/egypt-co-699,port said,Egyptian Company 699,giza governorate,1-10,company699.eg
egypt,2012,egypt_700,textiles,linkedin.com/company/egypt-co-700,giza,Egyptian Company 700,luxor governorate,11-50,company700.eg
egypt,2001,egypt_701,electronics,linkedin.com/company/egypt-co-701,port said,Egyptian Company 701,port said governorate,1-10,company701.eg
egypt,2011,egypt_702,it services,linkedin.com/company/egypt-co-702,luxor,Egyptian Company 702,giza governorate,201-500,company702.eg
egypt,2002,egypt_703,construction,linkedin.com/company/egypt-co-703,luxor,Egyptian Company 703,alexandria governorate,1-10,company703.eg
egypt,1996,egypt_704,it services,linkedin.com/company/egypt-co-704,giza,Egyptian Company 704,port said governorate,1-10,company704.eg
egypt,1991,egypt_705,construction,linkedin.com/company/egypt-co-705,giza,Egyptian Company 705,cairo governorate,11-50,company705.eg
egypt,2003,egypt_706,textiles,linkedin.com/company/egypt-co-706,cairo,Egyptian Company 706,alexandria governorate,51-200,company706.eg
egypt,2011,egypt_707,it services,linkedin.com/company/egypt-co-707,alexandria,Egyptian Company 707,giza governorate,51-200,company707.eg
egypt,2022,egypt_708,textiles,linkedin.com/company/egypt-co-708,giza,Egyptian Company 708,giza governorate,1-10,company708.eg
egypt,2019,egypt_709,electronics,linkedin.com/company/egypt-co-709,alexandria,Egyptian Company 709,alexandria governorate,51-200,company709.eg
egypt,2006,egypt_710,electronics,linkedin.com/company/egypt-co-710,cairo,Egyptian Company 710,giza governorate,51-200,company710.eg
egypt,2008,egypt_711,tourism,linkedin.com/company/egypt-co-711,luxor,Egyptian Company 711,cairo governorate,11-50,company711.eg
egypt,2007,egypt_712,agriculture,linkedin.com/company/egypt-co-712,luxor,Egyptian Company 712,luxor governorate,51-200,company712.eg
egypt,2001,egypt_713,construction,linkedin.com/company/egypt-co-713,port said,Egyptian Company 713,port said governorate,1-10,company713.eg
egypt,2001,egypt_714,it services,linkedin.com/company/egypt-co-714,luxor,Egyptian Company 714,giza governorate,51-200,company714.eg
egypt,2005,egypt_715,agriculture,linkedin.com/company/egypt-co-715,alexandria,Egyptian Company 715,giza governorate,1-10,company715.eg
egypt,1990,egypt_716,construction,linkedin.com/company/egypt-co-716,alexandria,Egyptian Company 716,cairo governorate,1-10,company716.eg
egypt,2014,egypt_717,agriculture,linkedin.com/company/egypt-co-717,luxor,Egyptian Company 717,port said governorate,201-500,company717.eg
egypt,2015,egypt_718,tourism,linkedin.com/company/egypt-co-718,alexandria,Egyptian Company 718,cairo governorate,1-10,company718.eg
egypt,2021,egypt_719,agriculture,linkedin.com/company/egypt-co-719,alexandria,Egyptian Company 719,giza governorate,1-10,company719.eg
egypt,1993,egypt_720,construction,linkedin.com/company/egypt-co-720,giza,Egyptian Company 720,alexandria governorate,1-10,company720.eg
egypt,2017,egypt_721,it services,linkedin.com/company/egypt-co-721,port said,Egyptian Company 721,cairo governorate,51-200,company721.eg
egypt,1996,egypt_722,agriculture,linkedin.com/company/egypt-co-722,cairo,Egyptian Company 722,cairo governorate,201-500,company722.eg
egypt,2003,egypt_723,textiles,linkedin.com/company/egypt-co-723,alexandria,Egyptian Company 723,luxor governorate,201-500,company723.eg
egypt,2007,egypt_724,it services,linkedin.com/company/egypt-co-724,giza,Egyptian Company 724,giza governorate,201-500,company724.eg
egypt,2007,egypt_725,construction,linkedin.com/company/egypt-co-725,cairo,Egyptian Company 725,cairo governorate,201-500,company725.eg
egypt,2021,egypt_726,electronics,linkedin.com/company/egypt-co-726,alexandria,Egyptian Company 726,alexandria governorate,1-10,company726.eg
egypt,2020,egypt_727,agriculture,linkedin.com/company/egypt-co-727,cairo,Egyptian Company 727,cairo governorate,201-500,company727.eg
egypt,2000,egypt_728,electronics,linkedin.com/company/egypt-co-728,port said,Egyptian Company 728,cairo governorate,201-500,company728.eg
egypt,2015,egypt_729,it services,linkedin.com/company/egypt-co-729,alexandria,Egyptian Company 729,giza governorate,1-10,company729.eg
egypt,2019,egypt_730,electronics,linkedin.com/company/egypt-co-730,cairo,Egyptian Company 730,giza governorate,201-500,company730.eg
egypt,2002,egypt_731,tourism,linkedin.com/company/egypt-co-731,port said,Egyptian Company 731,giza governorate,201-500,company731.eg
egypt,1990,egypt_732,construction,linkedin.com/company/egypt-co-732,luxor,Egyptian Company 732,cairo governorate,201-500,company732.eg
egypt,2003,egypt_733,it services,linkedin.com/company/egypt-co-733,cairo,Egyptian Company 733,cairo governorate,201-500,company733.eg
egypt,2008,egypt_734,construction,linkedin.com/company/egypt-co-734,alexandria,Egyptian Company 734,alexandria governorate,11-50,company734.eg
egypt,2022,egypt_735,agriculture,linkedin.com/company/egypt-co-735,giza,Egyptian Company 735,giza governorate,201-500,company735.eg
egypt,2008,egypt_736,textiles,linkedin.com/company/egypt-co-736,alexandria,Egyptian Company 736,luxor governorate,11-50,company736.eg
egypt,2004,egypt_737,tourism,linkedin.com/company/egypt-co-737,cairo,Egyptian Company 737,cairo governorate,201-500,company737.eg
egypt,2014,egypt_738,tourism,linkedin.com/company/egypt-co-738,cairo,Egyptian Company 738,alexandria governorate,201-500,company738.eg
egypt,2012,egypt_739,agriculture,linkedin.com/company/egypt-co-739,luxor,Egyptian Company 739,port said governorate,11-50,company739.eg
egypt,1995,egypt_740,construction,linkedin.com/company/egypt-co-740,giza,Egyptian Company 740,port said governorate,201-500,company740.eg
egypt,2012,egypt_741,agriculture,linkedin.com/company/egypt-co-741,luxor,Egyptian Company 741,giza governorate,1-10,company741.eg
egypt,1996,egypt_742,it services,linkedin.com/company/egypt-co-742,alexandria,Egyptian Company 742,luxor governorate,201-500,company742.eg
egypt,2015,egypt_743,it services,linkedin.com/company/egypt-co-743,cairo,Egyptian Company 743,luxor governorate,11-50,company743.eg
egypt,2018,egypt_744,it services,linkedin.com/company/egypt-co-744,cairo,Egyptian Company 744,alexandria governorate,1-10,company744.eg
egypt,2008,egypt_745,it services,linkedin.com/company/egypt-co-745,cairo,Egyptian Company 745,cairo governorate,1-10,company745.eg
egypt,1996,egypt_746,it services,linkedin.com/company/egypt-co-746,cairo,Egyptian Company 746,alexandria governorate,51-200,company746.eg
egypt,2010,egypt_747,electronics,linkedin.com/company/egypt-co-747,alexandria,Egyptian Company 747,giza governorate,201-500,company747.eg
egypt,2015,egypt_748,tourism,linkedin.com/company/egypt-co-748,alexandria,Egyptian Company 748,luxor governorate,51-200,company748.eg
egypt,1991,egypt_749,construction,linkedin.com/company/egypt-co-749,alexandria,Egyptian Company 749,port said governorate,11-50,company749.eg
egypt,2014,egypt_750,construction,linkedin.com/company/egypt-co-750,cairo,Egyptian Company 750,alexandria governorate,11-50,company750.eg
egypt,1997,egypt_751,agriculture,linkedin.com/company/egypt-co-751,port said,Egyptian Company 751,giza governorate,51-200,company751.eg
egypt,2005,egypt_752,agriculture,linkedin.com/company/egypt-co-752,luxor,Egyptian Company 752,luxor governorate,1-10,company752.eg
egypt,1991,egypt_753,electronics,linkedin.com/company/egypt-co-753,cairo,Egyptian Company 753,cairo governorate,1-10,company753.eg
egypt,2004,egypt_754,construction,linkedin.com/company/egypt-co-754,giza,Egyptian Company 754,luxor governorate,201-500,company754.eg
egypt,2001,egypt_755,textiles,linkedin.com/company/egypt-co-755,cairo,Egyptian Company 755,luxor governorate,11-50,company755.eg
egypt,2007,egypt_756,it services,linkedin.com/company/egypt-co-756,luxor,Egyptian Company 756,luxor governorate,201-500,company756.eg
egypt,1991,egypt_757,it services,linkedin.com/company/egypt-co-757,alexandria,Egyptian Company 757,port said governorate,1-10,company757.eg
egypt,2009,egypt_758,tourism,linkedin.com/company/egypt-co-758,giza,Egyptian Company 758,luxor governorate,1-10,company758.eg
egypt,1997,egypt_759,agriculture,linkedin.com/company/egypt-co-759,alexandria,Egyptian Company 759,cairo governorate,1-10,company759.eg
egypt,2009,egypt_760,tourism,linkedin.com/company/egypt-co-760,cairo,Egyptian Company 760,giza governorate,201-500,company760.eg
egypt,1993,egypt_761,agriculture,linkedin.com/company/egypt-co-761,port said,Egyptian Company 761,giza governorate,51-200,company761.eg
egypt,2006,egypt_762,it services,linkedin.com/company/egypt-co-762,port said,Egyptian Company 762,cairo governorate,51-200,company762.eg
egypt,1995,egypt_763,textiles,linkedin.com/company/egypt-co-763,port said,Egyptian Company 763,alexandria governorate,1-10,company763.eg
egypt,2022,egypt_764,electronics,linkedin.com/company/egypt-co-764,alexandria,Egyptian Company 764,giza governorate,1-10,company764.eg
egypt,2006,egypt_765,textiles,linkedin.com/company/egypt-co-765,cairo,Egyptian Company 765,port said governorate,1-10,company765.eg
egypt,1999,egypt_766,agriculture,linkedin.com/company/egypt-co-766,luxor,Egyptian Company 766,alexandria governorate,51-200,company766.eg
egypt,2010,egypt_767,it services,linkedin.com/company/egypt-co-767,alexandria,Egyptian Company 767,cairo governorate,51-200,company767.eg
egypt,2002,egypt_768,tourism,linkedin.com/company/egypt-co-768,port said,Egyptian Company 768,luxor governorate,201-500,company768.eg
egypt,2004,egypt_769,tourism,linkedin.com/company/egypt-co-769,giza,Egyptian Company 769,giza governorate,201-500,company769.eg
egypt,2004,egypt_770,tourism,linkedin.com/company/egypt-co-770,luxor,Egyptian Company 770,port said governorate,11-50,company770.eg
egypt,2008,egypt_771,textiles,linkedin.com/company/egypt-co-771,port said,Egyptian Company 771,alexandria governorate,11-50,company771.eg
egypt,2008,egypt_772,textiles,linkedin.com/company/egypt-co-772,luxor,Egyptian Company 772,alexandria governorate,1-10,company772.eg
egypt,1997,egypt_773,construction,linkedin.com/company/egypt-co-773,alexandria,Egyptian Company 773,alexandria governorate,201-500,company773.eg
egypt,2006,egypt_774,it services,linkedin.com/company/egypt-co-774,giza,Egyptian Company 774,cairo governorate,1-10,company774.eg
egypt,2008,egypt_775,it services,linkedin.com/company/egypt-co-775,cairo,Egyptian Company 775,alexandria governorate,201-500,company775.eg
egypt,2016,egypt_776,it services,linkedin.com/company/egypt-co-776,cairo,Egyptian Company 776,giza governorate,201-500,company776.eg
egypt,2008,egypt_777,agriculture,linkedin.com/company/egypt-co-777,port said,Egyptian Company 777,luxor governorate,201-500,company777.eg
egypt,1996,egypt_778,electronics,linkedin.com/company/egypt-co-778,port said,Egyptian Company 778,port said governorate,201-500,company778.eg
egypt,2010,egypt_779,tourism,linkedin.com/company/egypt-co-779,giza,Egyptian Company 779,giza governorate,51-200,company779.eg
egypt,1993,egypt_780,construction,linkedin.com/company/egypt-co-780,alexandria,Egyptian Company 780,cairo governorate,11-50,company780.eg
egypt,2015,egypt_781,agriculture,linkedin.com/company/egypt-co-781,alexandria,Egyptian Company 781,giza governorate,51-200,company781.eg
egypt,2017,egypt_782,agriculture,linkedin.com/company/egypt-co-782,port said,Egyptian Company 782,alexandria governorate,51-200,company782.eg
egypt,2021,egypt_783,electronics,linkedin.com/company/egypt-co-783,giza,Egyptian Company 783,cairo governorate,11-50,company783.eg
egypt,1991,egypt_784,agriculture,linkedin.com/company/egypt-co-784,port said,Egyptian Company 784,luxor governorate,11-50,company784.eg
egypt,1991,egypt_785,it services,linkedin.com/company/egypt-co-785,giza,Egyptian Company 785,port said governorate,51-200,company785.eg
egypt,2008,egypt_786,it services,linkedin.com/company/egypt-co-786,giza,Egyptian Company 786,giza governorate,201-500,company786.eg
egypt,2003,egypt_787,construction,linkedin.com/company/egypt-co-787,cairo,Egyptian Company 787,giza governorate,51-200,company787.eg
egypt,2018,egypt_788,textiles,linkedin.com/company/egypt-co-788,luxor,Egyptian Company 788,alexandria governorate,51-200,company788.eg
egypt,2008,egypt_789,tourism,linkedin.com/company/egypt-co-789,luxor,Egyptian Company 789,cairo governorate,51-200,company789.eg
egypt,2006,egypt_790,textiles,linkedin.com/company/egypt-co-790,cairo,Egyptian Company 790,cairo governorate,1-10,company790.eg
egypt,2015,egypt_791,it services,linkedin.com/company/egypt-co-791,cairo,Egyptian Company 791,luxor governorate,1-10,company791.eg
egypt,1991,egypt_792,it services,linkedin.com/company/egypt-co-792,giza,Egyptian Company 792,port said governorate,201-500,company792.eg
egypt,1991,egypt_793,textiles,linkedin.com/company/egypt-co-793,port said,Egyptian Company 793,port said governorate,51-200,company793.eg
egypt,2003,egypt_794,it services,linkedin.com/company/egypt-co-794,luxor,Egyptian Company 794,alexandria governorate,1-10,company794.eg
egypt,1994,egypt_795,textiles,linkedin.com/company/egypt-co-795,port said,Egyptian Company 795,giza governorate,11-50,company795.eg
egypt,2022,egypt_796,electronics,linkedin.com/company/egypt-co-796,cairo,Egyptian Company 796,alexandria governorate,11-50,company796.eg
egypt,2010,egypt_797,it services,linkedin.com/company/egypt-co-797,giza,Egyptian Company 797,alexandria governorate,51-200,company797.eg
egypt,2002,egypt_798,textiles,linkedin.com/company/egypt-co-798,port said,Egyptian Company 798,alexandria governorate,1-10,company798.eg
egypt,2020,egypt_799,it services,linkedin.com/company/egypt-co-799,luxor,Egyptian Company 799,luxor governorate,201-500,company799.eg
egypt,2013,egypt_800,it services,linkedin.com/company/egypt-co-800,cairo,Egyptian Company 800,luxor governorate,1-10,company800.eg
egypt,2004,egypt_801,construction,linkedin.com/company/egypt-co-801,cairo,Egyptian Company 801,port said governorate,201-500,company801.eg
egypt,2015,egypt_802,construction,linkedin.com/company/egypt-co-802,alexandria,Egyptian Company 802,port said governorate,1-10,company802.eg
egypt,2002,egypt_803,electronics,linkedin.com/company/egypt-co-803,cairo,Egyptian Company 803,giza governorate,201-500,company803.eg
egypt,1992,egypt_804,tourism,linkedin.com/company/egypt-co-804,port said,Egyptian Company 804,giza governorate,11-50,company804.eg
egypt,1997,egypt_805,construction,linkedin.com/company/egypt-co-805,port said,Egyptian Company 805,giza governorate,11-50,company805.eg
