UserID,Age,City,Occupation,PrimaryInterests,BudgetRange,PreferredSupplierType,JoinedDate,IsActive
user_603,56+,Port Said,Entrepreneur,"Tourism & Hospitality,Agriculture & Food,Technology,Financial Services",<10K EGP,Small Businesses,2025-06-16,True
user_604,26-35,Alexandria,Other,"Technology,Textiles & Garments,Energy & Utilities",<10K EGP,Large Corporations,2025-06-16,True
user_605,46-55,Cairo,Student,"Construction & Real Estate,Technology",10K-50K EGP,Small Businesses,2025-06-16,False
user_606,18-25,Aswan,Doctor,"Agriculture & Food,Retail & Commerce,Technology,Healthcare & Pharmaceuticals",50K-100K EGP,Large Corporations,2025-06-16,False
user_607,26-35,Zagazig,Engineer,"Energy & Utilities,Agriculture & Food,Technology",100K-500K EGP,Large Corporations,2025-06-16,True
user_608,56+,Tanta,Entrepreneur,"Transportation & Logistics,Construction & Real Estate,Manufacturing,Energy & Utilities",500K+ EGP,Medium Enterprises,2025-06-16,True
user_609,36-45,Mansoura,Teacher,"Healthcare & Pharmaceuticals,Financial Services,Education,Manufacturing",10K-50K EGP,Small Businesses,2025-06-16,True
user_610,36-45,Port Said,Engineer,"Manufacturing,Tourism & Hospitality,Textiles & Garments",500K+ EGP,Any Size,2025-06-16,True
user_611,36-45,Suez,Teacher,"Healthcare & Pharmaceuticals,Financial Services",50K-100K EGP,Any Size,2025-06-16,False
user_612,46-55,Mansoura,Sales,"Technology,Energy & Utilities",<10K EGP,Any Size,2025-06-16,True
user_613,36-45,Zagazig,Other,"Retail & Commerce,Education",10K-50K EGP,Large Corporations,2025-06-16,True
user_614,56+,Tanta,Sales,"Tourism & Hospitality,Textiles & Garments",10K-50K EGP,Any Size,2025-06-16,True
user_615,26-35,Cairo,Student,"Tourism & Hospitality,Education,Energy & Utilities",<10K EGP,Medium Enterprises,2025-06-16,True
user_616,26-35,Port Said,Doctor,"Healthcare & Pharmaceuticals,Education,Tourism & Hospitality,Textiles & Garments",10K-50K EGP,Small Businesses,2025-06-16,False
user_617,36-45,Ismailia,Manager,"Education,Manufacturing,Energy & Utilities,Financial Services",10K-50K EGP,Any Size,2025-06-16,False
user_618,56+,Luxor,Sales,"Transportation & Logistics,Manufacturing,Technology",<10K EGP,Large Corporations,2025-06-16,False
user_619,36-45,Aswan,Manager,"Retail & Commerce,Technology",<10K EGP,Medium Enterprises,2025-06-16,True
user_620,26-35,Tanta,Other,"Financial Services,Transportation & Logistics",10K-50K EGP,Small Businesses,2025-06-16,True
user_621,36-45,Mansoura,Entrepreneur,"Education,Textiles & Garments,Technology,Retail & Commerce",100K-500K EGP,Small Businesses,2025-06-16,True
user_622,36-45,Ismailia,Sales,"Healthcare & Pharmaceuticals,Transportation & Logistics",500K+ EGP,Small Businesses,2025-06-16,True
user_623,46-55,Zagazig,Sales,"Agriculture & Food,Healthcare & Pharmaceuticals",<10K EGP,Small Businesses,2025-06-16,True
user_624,36-45,Suez,Marketing,"Energy & Utilities,Manufacturing,Tourism & Hospitality,Transportation & Logistics",500K+ EGP,Large Corporations,2025-06-16,False
user_625,56+,Ismailia,Doctor,"Technology,Retail & Commerce,Energy & Utilities",50K-100K EGP,Small Businesses,2025-06-16,True
user_626,26-35,Mansoura,Business Owner,"Manufacturing,Retail & Commerce,Transportation & Logistics,Construction & Real Estate",500K+ EGP,Small Businesses,2025-06-16,True
user_627,56+,Aswan,Doctor,"Healthcare & Pharmaceuticals,Textiles & Garments,Retail & Commerce",500K+ EGP,Large Corporations,2025-06-16,True
user_628,56+,Suez,Student,"Retail & Commerce,Tourism & Hospitality",<10K EGP,Any Size,2025-06-16,True
user_629,18-25,Giza,Marketing,"Education,Tourism & Hospitality,Agriculture & Food,Construction & Real Estate",<10K EGP,Medium Enterprises,2025-06-16,False
user_630,56+,Mansoura,Engineer,"Transportation & Logistics,Agriculture & Food,Healthcare & Pharmaceuticals",10K-50K EGP,Any Size,2025-06-16,True
user_631,46-55,Alexandria,Student,"Energy & Utilities,Education",10K-50K EGP,Small Businesses,2025-06-16,True
user_632,46-55,Tanta,Sales,"Education,Tourism & Hospitality",500K+ EGP,Small Businesses,2025-06-16,False
user_633,46-55,Giza,Entrepreneur,"Retail & Commerce,Energy & Utilities,Construction & Real Estate",<10K EGP,Small Businesses,2025-06-16,True
user_634,18-25,Luxor,Engineer,"Education,Construction & Real Estate,Textiles & Garments,Healthcare & Pharmaceuticals",<10K EGP,Small Businesses,2025-06-16,True
user_635,56+,Alexandria,Manager,"Healthcare & Pharmaceuticals,Retail & Commerce,Manufacturing",10K-50K EGP,Large Corporations,2025-06-16,True
user_636,36-45,Mansoura,Marketing,"Technology,Transportation & Logistics,Agriculture & Food,Construction & Real Estate",50K-100K EGP,Any Size,2025-06-16,False
user_637,18-25,Zagazig,Marketing,"Technology,Textiles & Garments,Education",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_638,36-45,Aswan,Marketing,"Construction & Real Estate,Retail & Commerce,Agriculture & Food",100K-500K EGP,Large Corporations,2025-06-16,True
user_639,56+,Suez,Engineer,"Agriculture & Food,Textiles & Garments,Transportation & Logistics,Tourism & Hospitality",<10K EGP,Large Corporations,2025-06-16,True
user_640,46-55,Port Said,Other,"Energy & Utilities,Transportation & Logistics",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_641,18-25,Aswan,Business Owner,"Retail & Commerce,Financial Services,Construction & Real Estate,Technology",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_642,36-45,Mansoura,Teacher,"Healthcare & Pharmaceuticals,Construction & Real Estate,Textiles & Garments,Financial Services",<10K EGP,Medium Enterprises,2025-06-16,True
user_643,18-25,Damanhur,Teacher,"Manufacturing,Energy & Utilities,Healthcare & Pharmaceuticals,Technology",10K-50K EGP,Large Corporations,2025-06-16,True
user_644,18-25,Port Said,Sales,"Healthcare & Pharmaceuticals,Manufacturing",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_645,18-25,Zagazig,Teacher,"Manufacturing,Agriculture & Food,Financial Services,Technology",<10K EGP,Medium Enterprises,2025-06-16,False
user_646,56+,Zagazig,Teacher,"Agriculture & Food,Retail & Commerce,Education,Tourism & Hospitality",50K-100K EGP,Large Corporations,2025-06-16,True
user_647,36-45,Luxor,Manager,"Textiles & Garments,Retail & Commerce,Manufacturing",100K-500K EGP,Small Businesses,2025-06-16,True
user_648,18-25,Suez,Business Owner,"Construction & Real Estate,Healthcare & Pharmaceuticals",100K-500K EGP,Medium Enterprises,2025-06-16,False
user_649,46-55,Port Said,Student,"Tourism & Hospitality,Agriculture & Food,Textiles & Garments,Retail & Commerce",100K-500K EGP,Large Corporations,2025-06-16,False
user_650,36-45,Alexandria,Sales,"Construction & Real Estate,Manufacturing,Textiles & Garments,Technology",50K-100K EGP,Large Corporations,2025-06-16,True
user_651,46-55,Zagazig,Sales,"Financial Services,Tourism & Hospitality",50K-100K EGP,Large Corporations,2025-06-16,False
user_652,46-55,Alexandria,Sales,"Financial Services,Textiles & Garments",100K-500K EGP,Large Corporations,2025-06-16,True
user_653,18-25,Mansoura,Business Owner,"Education,Construction & Real Estate",50K-100K EGP,Small Businesses,2025-06-16,True
user_654,36-45,Ismailia,Entrepreneur,"Energy & Utilities,Transportation & Logistics",<10K EGP,Medium Enterprises,2025-06-16,False
user_655,56+,Aswan,Sales,"Retail & Commerce,Energy & Utilities",50K-100K EGP,Large Corporations,2025-06-16,True
user_656,26-35,Mansoura,Other,"Manufacturing,Agriculture & Food,Healthcare & Pharmaceuticals",500K+ EGP,Large Corporations,2025-06-16,True
user_657,46-55,Luxor,Student,"Education,Construction & Real Estate,Textiles & Garments",<10K EGP,Large Corporations,2025-06-16,True
user_658,36-45,Port Said,Marketing,"Agriculture & Food,Textiles & Garments,Technology",100K-500K EGP,Small Businesses,2025-06-16,True
user_659,36-45,Ismailia,Entrepreneur,"Education,Financial Services",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_660,26-35,Suez,Sales,"Technology,Energy & Utilities,Agriculture & Food",500K+ EGP,Small Businesses,2025-06-16,True
user_661,26-35,Giza,Manager,"Textiles & Garments,Financial Services",500K+ EGP,Any Size,2025-06-16,True
user_662,46-55,Port Said,Teacher,"Textiles & Garments,Retail & Commerce",10K-50K EGP,Large Corporations,2025-06-16,False
user_663,56+,Port Said,Student,"Construction & Real Estate,Manufacturing,Retail & Commerce",50K-100K EGP,Small Businesses,2025-06-16,True
user_664,26-35,Aswan,Manager,"Energy & Utilities,Transportation & Logistics,Manufacturing,Healthcare & Pharmaceuticals",<10K EGP,Large Corporations,2025-06-16,True
user_665,26-35,Alexandria,Business Owner,"Agriculture & Food,Energy & Utilities,Technology,Construction & Real Estate",100K-500K EGP,Large Corporations,2025-06-16,True
user_666,56+,Port Said,Other,"Tourism & Hospitality,Energy & Utilities",500K+ EGP,Small Businesses,2025-06-16,False
user_667,46-55,Ismailia,Teacher,"Agriculture & Food,Energy & Utilities,Construction & Real Estate",<10K EGP,Any Size,2025-06-16,True
user_668,26-35,Mansoura,Business Owner,"Education,Energy & Utilities,Tourism & Hospitality,Financial Services",100K-500K EGP,Small Businesses,2025-06-16,True
user_669,56+,Mansoura,Entrepreneur,"Healthcare & Pharmaceuticals,Financial Services,Agriculture & Food,Tourism & Hospitality",<10K EGP,Medium Enterprises,2025-06-16,False
user_670,18-25,Suez,Business Owner,"Technology,Retail & Commerce,Energy & Utilities,Transportation & Logistics",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_671,36-45,Aswan,Marketing,"Education,Financial Services,Retail & Commerce",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_672,36-45,Cairo,Other,"Education,Textiles & Garments",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_673,46-55,Zagazig,Entrepreneur,"Manufacturing,Education,Healthcare & Pharmaceuticals,Retail & Commerce",<10K EGP,Small Businesses,2025-06-16,True
user_674,18-25,Giza,Doctor,"Manufacturing,Transportation & Logistics,Healthcare & Pharmaceuticals,Financial Services",<10K EGP,Large Corporations,2025-06-16,True
user_675,56+,Luxor,Sales,"Tourism & Hospitality,Agriculture & Food,Healthcare & Pharmaceuticals,Financial Services",<10K EGP,Large Corporations,2025-06-16,True
user_676,36-45,Port Said,Teacher,"Financial Services,Technology",<10K EGP,Any Size,2025-06-16,True
user_677,46-55,Tanta,Entrepreneur,"Energy & Utilities,Retail & Commerce,Construction & Real Estate,Education",<10K EGP,Medium Enterprises,2025-06-16,True
user_678,36-45,Giza,Entrepreneur,"Healthcare & Pharmaceuticals,Manufacturing,Construction & Real Estate",50K-100K EGP,Large Corporations,2025-06-16,False
user_679,26-35,Ismailia,Engineer,"Education,Manufacturing",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_680,56+,Aswan,Teacher,"Retail & Commerce,Agriculture & Food",100K-500K EGP,Any Size,2025-06-16,True
user_681,56+,Alexandria,Doctor,"Construction & Real Estate,Tourism & Hospitality",50K-100K EGP,Large Corporations,2025-06-16,True
user_682,26-35,Luxor,Business Owner,"Retail & Commerce,Technology,Construction & Real Estate,Financial Services",500K+ EGP,Small Businesses,2025-06-16,False
user_683,26-35,Zagazig,Teacher,"Technology,Construction & Real Estate",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_684,36-45,Cairo,Student,"Energy & Utilities,Agriculture & Food,Education",50K-100K EGP,Large Corporations,2025-06-16,True
user_685,46-55,Aswan,Doctor,"Manufacturing,Retail & Commerce,Textiles & Garments",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_686,46-55,Aswan,Manager,"Healthcare & Pharmaceuticals,Manufacturing",50K-100K EGP,Any Size,2025-06-16,True
user_687,18-25,Ismailia,Engineer,"Tourism & Hospitality,Financial Services,Technology",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_688,46-55,Alexandria,Other,"Tourism & Hospitality,Education",10K-50K EGP,Any Size,2025-06-16,True
user_689,18-25,Ismailia,Business Owner,"Healthcare & Pharmaceuticals,Construction & Real Estate",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_690,46-55,Zagazig,Business Owner,"Tourism & Hospitality,Healthcare & Pharmaceuticals,Manufacturing,Textiles & Garments",100K-500K EGP,Large Corporations,2025-06-16,True
user_691,18-25,Mansoura,Manager,"Construction & Real Estate,Agriculture & Food",<10K EGP,Large Corporations,2025-06-16,False
user_692,26-35,Ismailia,Business Owner,"Education,Energy & Utilities,Manufacturing",100K-500K EGP,Medium Enterprises,2025-06-16,False
user_693,18-25,Cairo,Marketing,"Financial Services,Textiles & Garments,Technology",10K-50K EGP,Any Size,2025-06-16,True
user_694,26-35,Aswan,Sales,"Textiles & Garments,Financial Services",100K-500K EGP,Small Businesses,2025-06-16,False
user_695,18-25,Ismailia,Sales,"Healthcare & Pharmaceuticals,Education,Manufacturing",<10K EGP,Medium Enterprises,2025-06-16,False
user_696,46-55,Zagazig,Teacher,"Retail & Commerce,Healthcare & Pharmaceuticals,Education,Transportation & Logistics",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_697,36-45,Mansoura,Other,"Transportation & Logistics,Financial Services",<10K EGP,Small Businesses,2025-06-16,False
user_698,26-35,Cairo,Student,"Education,Technology",<10K EGP,Any Size,2025-06-16,True
user_699,26-35,Luxor,Business Owner,"Tourism & Hospitality,Technology,Financial Services,Retail & Commerce",<10K EGP,Small Businesses,2025-06-16,True
user_700,46-55,Aswan,Teacher,"Tourism & Hospitality,Transportation & Logistics",<10K EGP,Large Corporations,2025-06-16,True
user_701,26-35,Zagazig,Engineer,"Manufacturing,Agriculture & Food",50K-100K EGP,Large Corporations,2025-06-16,True
user_702,36-45,Tanta,Student,"Tourism & Hospitality,Textiles & Garments",<10K EGP,Small Businesses,2025-06-16,False
user_703,56+,Ismailia,Business Owner,"Energy & Utilities,Technology",50K-100K EGP,Large Corporations,2025-06-16,True
user_704,36-45,Ismailia,Other,"Financial Services,Transportation & Logistics",500K+ EGP,Small Businesses,2025-06-16,True
user_705,56+,Aswan,Other,"Tourism & Hospitality,Education,Energy & Utilities",50K-100K EGP,Small Businesses,2025-06-16,True
user_706,26-35,Port Said,Manager,"Textiles & Garments,Healthcare & Pharmaceuticals",100K-500K EGP,Large Corporations,2025-06-16,False
user_707,36-45,Aswan,Manager,"Healthcare & Pharmaceuticals,Manufacturing",10K-50K EGP,Small Businesses,2025-06-16,True
user_708,18-25,Aswan,Entrepreneur,"Retail & Commerce,Education",100K-500K EGP,Large Corporations,2025-06-16,True
user_709,56+,Zagazig,Doctor,"Financial Services,Education,Manufacturing",500K+ EGP,Any Size,2025-06-16,True
user_710,56+,Cairo,Other,"Education,Retail & Commerce,Construction & Real Estate",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_711,18-25,Mansoura,Student,"Agriculture & Food,Transportation & Logistics,Tourism & Hospitality",10K-50K EGP,Small Businesses,2025-06-16,True
user_712,26-35,Tanta,Student,"Tourism & Hospitality,Transportation & Logistics",10K-50K EGP,Small Businesses,2025-06-16,False
user_713,26-35,Aswan,Manager,"Financial Services,Healthcare & Pharmaceuticals,Textiles & Garments,Manufacturing",100K-500K EGP,Small Businesses,2025-06-16,False
user_714,46-55,Port Said,Entrepreneur,"Transportation & Logistics,Construction & Real Estate",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_715,56+,Alexandria,Business Owner,"Education,Energy & Utilities",<10K EGP,Large Corporations,2025-06-16,True
user_716,46-55,Alexandria,Business Owner,"Technology,Agriculture & Food",10K-50K EGP,Small Businesses,2025-06-16,False
user_717,56+,Cairo,Entrepreneur,"Healthcare & Pharmaceuticals,Energy & Utilities",<10K EGP,Large Corporations,2025-06-16,True
user_718,26-35,Tanta,Sales,"Transportation & Logistics,Construction & Real Estate,Manufacturing",500K+ EGP,Large Corporations,2025-06-16,False
user_719,18-25,Ismailia,Sales,"Construction & Real Estate,Healthcare & Pharmaceuticals",10K-50K EGP,Small Businesses,2025-06-16,True
user_720,18-25,Ismailia,Marketing,"Retail & Commerce,Agriculture & Food,Manufacturing",10K-50K EGP,Small Businesses,2025-06-16,False
user_721,36-45,Mansoura,Manager,"Financial Services,Construction & Real Estate,Retail & Commerce",100K-500K EGP,Any Size,2025-06-16,True
user_722,56+,Ismailia,Teacher,"Manufacturing,Textiles & Garments,Education",500K+ EGP,Large Corporations,2025-06-16,True
user_723,56+,Giza,Entrepreneur,"Manufacturing,Education,Healthcare & Pharmaceuticals",<10K EGP,Large Corporations,2025-06-16,False
user_724,56+,Giza,Student,"Energy & Utilities,Tourism & Hospitality,Transportation & Logistics,Manufacturing",<10K EGP,Any Size,2025-06-16,True
user_725,36-45,Giza,Student,"Energy & Utilities,Transportation & Logistics,Education",<10K EGP,Large Corporations,2025-06-16,True
user_726,36-45,Tanta,Teacher,"Education,Manufacturing,Agriculture & Food,Construction & Real Estate",500K+ EGP,Medium Enterprises,2025-06-16,False
user_727,46-55,Zagazig,Marketing,"Tourism & Hospitality,Financial Services",100K-500K EGP,Small Businesses,2025-06-16,True
user_728,26-35,Ismailia,Manager,"Manufacturing,Tourism & Hospitality",<10K EGP,Large Corporations,2025-06-16,False
user_729,18-25,Cairo,Marketing,"Tourism & Hospitality,Healthcare & Pharmaceuticals,Energy & Utilities",<10K EGP,Any Size,2025-06-16,True
user_730,46-55,Port Said,Marketing,"Financial Services,Retail & Commerce,Manufacturing,Technology",500K+ EGP,Small Businesses,2025-06-16,True
user_731,46-55,Zagazig,Manager,"Healthcare & Pharmaceuticals,Textiles & Garments,Tourism & Hospitality",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_732,56+,Tanta,Entrepreneur,"Retail & Commerce,Energy & Utilities",100K-500K EGP,Medium Enterprises,2025-06-16,False
user_733,46-55,Tanta,Doctor,"Construction & Real Estate,Manufacturing,Education",100K-500K EGP,Any Size,2025-06-16,True
user_734,26-35,Ismailia,Business Owner,"Manufacturing,Financial Services",100K-500K EGP,Large Corporations,2025-06-16,False
user_735,26-35,Cairo,Engineer,"Agriculture & Food,Textiles & Garments,Technology",50K-100K EGP,Any Size,2025-06-16,True
